Translation Key,Translated Value
st_ecolog_fp_descr,"This faction insignia depicts a pair of golden wings set against a white and cyan background. The Zone's black market highly values Ecologist patches, as sewing one convincingly into a suit can allow a stalker to go almost anywhere without fear of molestation by other groups. Ecologists seldom part with their patches willingly, although that doesn't stop the Zone's less scrupulous denizens.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] personal belongings\n %c[d_blue] • %c[ui_gray_2] valuable\n"
st_ecologist_outfit_blue_description,%c[ui_gray_1]High quality modified SSP-99 suit. It provides increased body protection from bullet and splinter damage. It is designed for the guards working with scientific expeditions. The Sapphire model provides excellent protection against psi exposure. It provides good protection from radiation and biological anomalies. It is resistant to chemically aggressive environments and other effects dangerous to the body.\n \n
st_ecologist_outfit_blue_name,SSP-99M Sapphire
st_ecologist_outfit_grn_description,%c[ui_gray_1]High quality modified SSP-99 suit. It provides increased body protection from bullet and splinter damage. It is designed for the guards working with scientific expeditions. It provides good protection from radiation and biological anomalies. It is resistant to chemically aggressive environments and other effects dangerous to the body.\n \n
st_ecologist_outfit_grn_name,SSP-99M suit
st_ecologist_outfit_orange_description,"%c[ui_gray_1]A SSP-99 chemical protection suit specially designed for the Zone conditions. It is used by scientific expeditions and the eco-stalkers who cooperate with them. It has an integrated air-filtering and air-conditioning system. It is heat and electricity resistant, provides good protection from radiation and biological anomalies. It is resistant to chemically aggressive environments. It is not designed for combat, so it provides neither bullet, nor splinter protection.\n \n"
st_ecologist_outfit_orange_name,SSP-99 Ecologist
st_ecologist_outfit_red_description,"%c[ui_gray_1]High quality modified SSP-99 suit. It provides increased body protection from bullet and splinter damage. It is designed for the guards working with scientific expeditions. The ‘Ruby’ model gives excellent protection against mutant attacks, as well as a wound healing system integrated in the suit. It provides good protection from radiation and biological anomalies. It is resistant to chemically aggressive environments and other effects dangerous to the body.\n \n"
st_ecologist_outfit_red_name,SSP-99Ì Ruby
st_ecologist_outfit_white_description,"%c[ui_gray_1]A SSP-99 chemical protection suit specially designed for the Zone’s harsh conditions. It is used by scientific expeditions and the eco-stalkers who cooperate with them. It has an integrated air-filtering and air-conditioning system, thus providing excellent protection from radiation. The Diamond variant gives superior protection from electricity. Also has an integrated system for suppressing anomalies’ activity, which provides an average protection against chemicals and high temperatures. It is not designed to conduct military operations, therefore it doesn’t provide any protection from bullets or from shrapnel.\n \n"
st_ecologist_outfit_white_name,SSP-99 Diamond
st_ecologist_outfit_yello_description,"%c[ui_gray_1]A SSP-99 chemical protection suit specially designed for the Zone conditions. It is used by scientific expeditions and the eco-stalkers who cooperate with them. The Topaz model provides excellent protection against radiation. It has an integrated air-filtering and air-conditioning system. It is heat and electricity resistant, provides good protection from radiation and biological anomalies. It is resistant to chemically aggressive environments. It is not designed for combat, so it provides neither bullet, nor splinter protection.\n \n"
st_ecologist_outfit_yello_name,SSP-99 Topaz
st_ecologist_report_1_of_3_desc,A machine-typed document stamped with the Ecologist research team emblem. Classified as strictly confidential and signed by: %c[ui_gray_1]Arkady Cvetkovsky.\n \n %c[ui_gray_2]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] scientific item\n %c[d_cyan] • %c[ui_gray_2] personal belongings\n
st_ecologist_report_1_of_3_name,Walking Dead Findings field report 39B rev. 2 (part 1 of 3)
st_ecologist_report_2_of_3_desc,A machine-typed document stamped with the Ecologist research team emblem. Classified as strictly confidential and signed by: %c[ui_gray_1]Arkady Cvetkovsky.\n \n %c[ui_gray_2]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] scientific item\n %c[d_cyan] • %c[ui_gray_2] personal belongings\n
st_ecologist_report_2_of_3_name,Walking Dead Findings field report 39B rev. 2 (part 2 of 3)
st_ecologist_report_3_of_3_desc,A machine-typed document stamped with the Ecologist research team emblem. Classified as strictly confidential and signed by: %c[ui_gray_1]Arkady Cvetkovsky.\n \n %c[ui_gray_2]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] scientific item\n %c[d_cyan] • %c[ui_gray_2] personal belongings\n
st_ecologist_report_3_of_3_name,Walking Dead Findings field report 39B rev. 2 (part 3 of 3)
st_energy,none
st_energy_descr,Stored energy is given in ampere-hours (Ah).
st_energy_drink,Strong energy drink
st_energy_drink_descr,Often used by stalkers on long trips due to its exhilarating effect when you're tired. The drink also sobers you up a bit if you're drunk as well as induces the release of adrenaline into the bloodstream. Do not overdose.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] drink\n %c[d_blue] • %c[ui_gray_2] imported\n %c[d_blue] • %c[ui_gray_2] stimulant\n %c[d_blue] • %c[ui_gray_2] potent alcohol sobering effect\n %c[d_blue] • %c[ui_gray_2] clean nutrition source\n
st_equ_milpack_desc,"A combat backpack used by the military, often to store additional munitions and medical supplies.\n \n %c[ui_gray_1]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n %c[d_blue] • %c[ui_gray_2] item storage\n %c[0,100,255,150] • %c[ui_gray_2] usable as stash\n"
st_equ_milpack_name,Combat backpack
st_equ_smallpack_desc,"A backpack with considerable storage space. The inside has been modified to keep water out. Not a pretty solution, but it works. A popular choice among stalkers and rookies.\n \n %c[ui_gray_1]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n %c[d_blue] • %c[ui_gray_2] item storage\n %c[0,100,255,150] • %c[ui_gray_2] usable as stash\n"
st_equ_smallpack_name,Camping backpack
st_equ_smilpack_desc,"A large backpack for long journeys. Thanks to the weight distribution system, it allows the wearer to carry enough supplies and equipment for a trip lasting up to five days.\n \n %c[ui_gray_1]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n %c[d_blue] • %c[ui_gray_2] item storage\n %c[0,100,255,150] • %c[ui_gray_2] usable as stash\n"
st_equ_smilpack_name,Travel backpack
st_equ_touristpack_desc,"A tourist's backpack with a lot of storage space. Not very popular owing to its cumbersome size.\n \n %c[ui_gray_1]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] everyday item\n %c[d_blue] • %c[ui_gray_2] item storage\n %c[0,100,255,150] • %c[ui_gray_2] usable as stash\n"
st_equ_touristpack_name,Tourist backpack
st_exo_repair_kit,Exoskeleton repair kit
st_exo_repair_kit_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] any exoskeleton\n \n %c[ui_gray_1]This complex and heavy set includes everything necessary - from ultra-durable threads and needles to polymer-based patches - to conduct a complete repair of any hi-tech armor. Can be used regardless of materials involved, be it heavy cloth or military-grade kevlar sheets. Additional tools and kits increase effectiveness of repairs.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_blue] • %c[ui_gray_2] valuable\n %c[d_orange] • %c[ui_gray_2] usable for repairing equipment\n"
st_exolight_repair_kit,Heavy armor repair kit
st_exolight_repair_kit_descr,"\n \n %c[ui_gray_2]COMPATIBILITY:\n \n %c[d_orange] • %c[ui_gray_2] heavy armours\n \n %c[ui_gray_1]This complex and heavy set includes everything necessary - from ultra-durable threads and needles to polymer-based patches - to conduct a complete repair of any heavy armor. Can be used regardless of materials involved, be it heavy cloth or military-grade kevlar sheets. Additional tools and kits increase effectiveness of repairs.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_blue] • %c[ui_gray_2] valuable\n"
st_fieldcooker,Multi-fuel stove
st_fieldcooker_descr,"The stove has been tested extensively over many years and has been used on countless expeditions. It is extremely robust, reliable and powerful and was designed to handle demanding situations, extreme altitudes and both low and high temperatures. It has a very high output and can be used with virtually any kind of fuel, including butane, gasoline / petrol, diesel, kerosene / paraffin, and even aviation fuel. Using the separate control knob, you can adjust the flame to the heat you want, even if you are wearing gloves.\n \n %c[ui_gray_3]NOTES:\n \n %c[ui_gray_1]Since fuels used in the multi-fuel stove are much more efficient energy-carriers than the wood or coal, the multi-fuel stove is - in the long run - significantly more cost-effective than traditional wood or coal stoves. On the other hand, these fuels are usually carried in heavy metal containers, which makes them more suited for use at bases, rather than in field operations.\n \n %c[ui_gray_1]Mutant meats that do not require high temperature to be prepared are referred to as 'low-tier', whereas those that require high temperature - 'high-tier'.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_blue] • %c[ui_gray_2] high quality\n %c[d_green] • %c[ui_gray_2] high-tier cooking equipment\n %c[d_green] • %c[ui_gray_2] fuel: %c[ui_gray_1] gasoline, natural gas, kerosene\n %c[d_green] • %c[ui_gray_2] usable for cooking meats of all mutants\n"
st_flashlight_broken,Broken flashlight
st_flashlight_broken_descr,The handle is broken and even duct tape wouldn't be able to keep the batteries in place. This is no longer of any value.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] technological item\n %c[d_red] • %c[ui_gray_2] broken beyond repair\n %c[d_red] • %c[ui_gray_2] unusable\n
st_flask,Purified water
st_flask_descr,"Military flasks are intended for storing small amounts of water. Prepared by medics and scientists. First, the water - combined with a special type of alcohol - is boiled at a very high temperature for purification and disinfection. Afterwards, it is cooled in refrigerators, to which it owes its refreshing ""spark."" The end result is water that is completely radiation-free. If in spite of the above, you still have doubts concerning its purity, you can always use akvatab. Due to the cost of production, military flasks are in a limited supply and are sold at a moderate price. Medics also have them in stock, but they're slightly more expensive as they include the cost of transportation.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] drink\n %c[d_blue] • %c[ui_gray_2] clean nutrition source\n"
st_freedom_fp,Freedom faction patch
st_freedom_fp_descr,"This faction insignia depicts a green wolf set against a black background alongside the Ukrainian flag. Overall, the design is meant to communicate Freedom's social nature and love of the land alongside their staunch determination and collective predatory viciousness in battle. Why anarchists would want any country's flag as part of their design, however, is a mystery.\n \n %c[ui_gray_3]PROPERTIES:\n %c[d_blue] • %c[ui_gray_2] personal belongings\n %c[d_blue] • %c[ui_gray_2] valuable\n"
st_freedom_manual_1_of_2_desc,"An instructional leaflet with a large Freedom emblem at the upper right corner and a simple drawing of a hand-gun pointing at a kneeling human figure. It is titled ""Interrogation techniques: The basics"" and is written in a typical, laid-back slang of the faction.\n \n %c[ui_gray_2]PROPERTIES:\n %c[d_cyan] • %c[ui_gray_2] personal belongings\n"
st_freedom_manual_1_of_2_name,Interrogation techniques: the basics (part 1 of 2)
st_fuel_tier_1,All flammables
st_fuel_tier_1_desc,%c[d_blue] • %c[ui_gray_2] Campfire\n %c[d_blue] • %c[ui_gray_2] Charcoal\n %c[d_blue] • %c[ui_gray_2] Kerosene\n %c[d_blue] • %c[ui_gray_2] Jerrycan\n %c[d_blue] • %c[ui_gray_2] Gas balloon\n
st_fuel_tier_2,Liquid fuel only
